String,Type,label
 Soft Toys ,Not Dark Pattern,0
"Rick in Columbia, United States purchased a",Social Proof,1
Factory Heaters & Workshop Heaters,Not Dark Pattern,0
White Plus Size Clothing,Not Dark Pattern,0
"no thanks, I'll save money another day",Misdirection,1
NFL Enterprises LLC. All Rights Reserved.,Not Dark Pattern,0
Add and save!,Misdirection,1
clear text ,Not Dark Pattern,0
2+ people just viewed this product,Social Proof,1
"By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts. ",Not Dark Pattern,0
Healthy Diet,Not Dark Pattern,0
Elegant A Line Short Sleeve Satin Bateau Floor-length Mother of the Bride Dress with Ribbon,Not Dark Pattern,0
"no thanks, I like paying full price",Misdirection,1
3 other people are currently viewing this item.,Social Proof,1
Amazing service and quality! Lee up the excellent work.,Not Dark Pattern,0
"After trying several other shades of red, I’ve finished this one and just love it. It is the perfect shade of brown with beautiful red highlights, very rich color, and very beautiful.",Not Dark Pattern,0
Only 82 left in stock!,Scarcity,1
 Sign in & make your visit all about you ,Not Dark Pattern,0
Report a Fake Product,Not Dark Pattern,0
AdjustableBucketHeadbandsSale Items- View All -,Not Dark Pattern,0
"Hurry, Sale ends in 9 Hours!",Urgency,1
"Get inspiration, new arrivals and the latest offers to your inbox.",Not Dark Pattern,0
*Freight/Higher Freight charges may apply to some areas. Click here to view Shipping Policy,Not Dark Pattern,0
Start SellingSearchWishlistAccountCartCart,Not Dark Pattern,0
LIMITED TIME: FREE SHIPPING LOWERED TO ORDERS AT $69.95!,Urgency,1
 Supporting All Artists Create because you can ,Not Dark Pattern,0
 手錶 / Watches ,Not Dark Pattern,0
Offer ends in 03 days 19 hours : 54 mins : 22 secs,Urgency,1
LIMITED OFFER: $125 Off + 2 Free Shipping,Urgency,1
Necessary Protection..,Misdirection,1
"Available, only 2 left",Scarcity,1
I really want a discount,Misdirection,1
ROAD CLOTHING BELOW,Not Dark Pattern,0
"Hurry, only 2 left in stock",Scarcity,1
 Cases for Magsafe Refine by Product Type: Cases for Magsafe ,Not Dark Pattern,0
Subscribe & Save (15%): $ 16.99,Misdirection,1
"3,081 people have viewed this item",Social Proof,1
Someone purchased a FORWARD REVIVE WOMEN'S RED WHITE HUSTLE T-SHIRT 32 minutes ago,Social Proof,1
Today's sale ends in: 00hours:57min:19sec,Urgency,1
Fave x GrabPay,Not Dark Pattern,0
"No thanks, I just want the item",Misdirection,1
Discreet packaging,Not Dark Pattern,0
2 DAYS OFF,Urgency,1
No thanks. I don’t want to waste money.,Misdirection,1
"The presence of flowers is enough to make any occasion or moment truly a memorable affair. Flowers can make an ordinary room extremely beautiful. Flowers are widely used in decorations, as gifts, or even as ornaments on various dresses. People can explore a variety of fresh vibrant flowers such as roses, tulips, orchids, carnations, sunflowers, chrysanthemums and a lot more through the help of our online gifting store. All these beautiful flowers will be delivered at your desired destination in blooming condition only. With an unmatched beauty and fragrance, these gorgeous and lovely flowers can easily mesmerise any individual in an effortless manner.",Not Dark Pattern,0
Hurry up! Sales Ends in DAYS HRS MINS SECS by Beeketing ,Urgency,1
Limited Time Promo $194.00,Urgency,1
210+ bought !,Social Proof,1
Someone in Castle Hill bought a Philips Essential LED Downlight Kit | 5W 4000K few hours ago.,Social Proof,1
Charleston ,Not Dark Pattern,0
Sale ending in 0 days 04 hours 12 minutes 10 minutes,Urgency,1
"No thanks, I don't like savings",Misdirection,1
Light Works hops,Not Dark Pattern,0
HURRY! ONLY 11 LEFT IN STOCK.,Scarcity,1
Carpet Python Vivariums,Not Dark Pattern,0
 Candy & Snacks ,Not Dark Pattern,0
Only 1 products left,Scarcity,1
Sale Ends in 5 days 14 hours 42 mins 53 sec,Urgency,1
1 item left,Scarcity,1
POPULAR 62 others checked this out in the last few hours.,Social Proof,1
Low In Stock Today,Scarcity,1
All consumers in the EU are charged VAT on the purchase of goods and services.,Not Dark Pattern,0
"Hurry! Sale Ends In:

02:59:50",Urgency,1
Set SALE Into Summer ,Not Dark Pattern,0
Hurry! Less than 10 left!,Scarcity,1
DEAL ENDS IN 40:55:13,Urgency,1
Patient Transfer Devices,Not Dark Pattern,0
Popular item! 🔥 27 people recently purchased this.,Social Proof,1
Long African Hair Wigs,Not Dark Pattern,0
"Weight Management Shakes help cut cals, control appetite, and drop LBS.* Learn more about Weight Management Shakes.",Not Dark Pattern,0
Why I chose this:,Not Dark Pattern,0
Hurry! Only 2 left!,Scarcity,1
M-Class Remotes,Not Dark Pattern,0
 Disposable Washcloths ,Not Dark Pattern,0
Decades Shop,Not Dark Pattern,0
Activate within 0:30:00,Urgency,1
LIMITED TIME OFFER! FREE SHIPPING OVER LOAD + FREE RETURNS*,Urgency,1
 What's New New arrivals daily ,Not Dark Pattern,0
Viewed 1040 times in the last 7 days,Social Proof,1
READY FOR YOUR NEXT AUTHENTIC NHL JERSEY?,Not Dark Pattern,0
Your cart is reserved for 14:05 minutes!,Urgency,1
"mark in richmond hill, United States purchased a Fugoo Tough 11 minutes ago",Social Proof,1
Only 1 unit left in stock,Scarcity,1
 Data Processor Privacy Policy: https://triplelift.com/privacy ,Not Dark Pattern,0
"NO THANKS, I DON'T WANT TO SAVE MONEY",Misdirection,1
Buy Wearables»,Not Dark Pattern,0
 Heart Shaped Cake ,Not Dark Pattern,0
6 other people looking at this article,Social Proof,1
"No thanks! I'd rather join the """"Pay Full Price for ..."" club.",Misdirection,1
"Hurry, only 2 left in stock!",Scarcity,1
I don't want to save !,Misdirection,1
5 items left,Scarcity,1
EXTRA -30% OFF WITH CODE: EXTRA30 Ends in: 0 0 0 0 days 0 0 4 4 hours . 0 0 9 9 min . 2 2 8 8 sec,Urgency,1
Currently 8 left in stock.,Scarcity,1
"Hurry, only 3 left!",Scarcity,1
 Rain Boots ,Not Dark Pattern,0
Only 32 left in stock,Scarcity,1
"Get inspiration, new arrivals and the latest offers to your inbox.",Not Dark Pattern,0
Anniversary Gifts ,Not Dark Pattern,0
New Vintage Stylish Belt Watch - Women,Not Dark Pattern,0
"Tambria in Hattiesburg just bought Peruvian Virgin Natural Wave Hair 3 Bundles with Lace Frontal, 100% Human Virgin Hair ",Social Proof,1
Shop Tops by Pattern,Not Dark Pattern,0
 Short,Not Dark Pattern,0
Hurry up! Sales Ends in DAYS AND MINS SECS by Beeketing,Urgency,1
You can either livechat or email our support team with any questions or concerns. We are always ready to help. ,Not Dark Pattern,0
"Someone from Portland, United States (US) purchased MODALERT recently.",Social Proof,1
5338 people viewed videos in the last hour,Social Proof,1
Only 2 Left in Stock,Scarcity,1
"dealership in Stockton, United States purchased a",Social Proof,1
Winter Sleeves Nightwear,Not Dark Pattern,0
Shop Around NFL,Not Dark Pattern,0
We only have 5 left!,Scarcity,1
"No thanks, I don’t want to save",Misdirection,1
Hurry! Almost Sold Out...,Scarcity,1
19 people have viewed this item,Social Proof,1
 Kyanite Beads ,Not Dark Pattern,0
Only 3 Left in Stock!,Scarcity,1
Customers already bought,Misdirection,1
SAA Standard Membership - Credit/Debit Card - Automatic Membership Fee,Not Dark Pattern,0
WHAT PEOPLE HAVE LOOKED AT THIS TODAY,Social Proof,1
I'd rather pay full price,Misdirection,1
"JOHN in Toowoomba City, Australia purchased a Resin Tank 7 hours ago",Social Proof,1
LIMITED TIME OFFER MEN'S CHINOS & 5-POCKET PANTS BUY 2 FOR $59.90 EACH SHOP HERE,Urgency,1
Jeanne E. Bray Memorial Scholarship,Not Dark Pattern,0
ONLY 52 items left in stock!,Scarcity,1
Felizer Designer Diamond studded Round Dial Metal starp watch for Women & Girls - Silver (Heart design) Analog,Not Dark Pattern,0
Baby Elephant Toddler Toys,Not Dark Pattern,0
No thanks - I don't want to save !,Misdirection,1
MOST POPULAR,Social Proof,1
No doubt I prefer paying full price.,Misdirection,1
Low Stock Alert: Only 8 left in inventory,Scarcity,1
"No , I don't like winning.",Misdirection,1
Universal Fit Collapsible Smart Phone Stand,Not Dark Pattern,0
Returns Information,Not Dark Pattern,0
Sharmeen Atif From Karachi just bought Stylish Metal Glasses Frames For Kids-Assorted-NA7157,Social Proof,1
Brand: Ray-Ban® | Similar products from Ray-Ban®,Not Dark Pattern,0
Accuscreens »,Not Dark Pattern,0
Only 3 available,Scarcity,1
No thanks. I don't like free things...,Misdirection,1
LIMITED TIME ONLY *on select models,Urgency,1
Down Jackets Recap,Not Dark Pattern,0
10 SEATS LEFT,Scarcity,1
Bento Lunch Boxes & Food Containers,Not Dark Pattern,0
OUR BEST SELLING GOGGLE,Misdirection,1
Several people bought this item last week.,Social Proof,1
All You™,Not Dark Pattern,0
LAST CHANCE TO ACTIVATE 10% OFF,Scarcity,1
Nectar,Not Dark Pattern,0
Your order is reserved for 08:48 minutes!,Urgency,1
LIMITED TIME SALE,Urgency,1
"ONLY 5 LEFT, ORDER SOON!",Scarcity,1
We are not currently accepting orders from outside of the UK.,Not Dark Pattern,0
"No, I'd rather do it the hard .""",Misdirection,1
"Our items sell fast, don't miss out!",Scarcity,1
Your order is reserved for 09:56 minutes!,Urgency,1
00 Days 02 Hrs 26 Mins 12 Sec Sale Ends Once The Timer Hits Home,Urgency,1
WANNA COLLAB? !!,Not Dark Pattern,0
KidsAuthentic,Not Dark Pattern,0
HURRY! ONLY 31 LEFT IN STOCK.,Scarcity,1
40% OFF EVERYTHING* ENTER: 40PLT + FREE SHIPPING ON ALL ORDERS OVER $80,Urgency,1
OH SO POPULAR! 21 bought in the last 7 days.,Social Proof,1
7 sold in the last 48 hours,Social Proof,1
Only 3 left in stock,Scarcity,1
Low Stock,Scarcity,1
Delivery & Offers Terms,Not Dark Pattern,0
Your order will be reserved for 6:56 minutes.,Urgency,1
"Sudha rana from Jaipur bought this product, 23 Mins ago.",Social Proof,1
Everything was perfect. The delivery was very smooth and the products were in great condition as well.,Not Dark Pattern,0
 No reviews yet Write a review ,Not Dark Pattern,0
71 people have purchased this item,Social Proof,1
Plant-based Protein,Not Dark Pattern,0
"ONLY 5 LEFT, HURRY!",Scarcity,1
Only 22 left in stock!,Scarcity,1
View Gallery Mattress Accessories,Not Dark Pattern,0
Tree Frog Terrariums,Not Dark Pattern,0
 Share on Pinterest ,Not Dark Pattern,0
8 people have viewed this product today!,Social Proof,1
activate within 10:00,Urgency,1
Focus remotes,Not Dark Pattern,0
2 PEOPLE HAVE ADDED THIS ITEM TO THEIR CART TODAY,Social Proof,1
 Personalised Chocolates ,Not Dark Pattern,0
Blue Raspberry,Not Dark Pattern,0
 Fashion Bags ,Not Dark Pattern,0
Sorry! This product is no longer available,Not Dark Pattern,0
Hurry Up ! Time is running out,Urgency,1
Special sale ends today,Urgency,1
Fit Womens Accessories,Not Dark Pattern,0
50% OFF for Limited Time Only!!!,Urgency,1
No doubt I'd like 0% off,Misdirection,1
Custom V-Neck Sleeveless T-Shirt,Not Dark Pattern,0
"We'd like to send you weekly emails packed full of our lovely products, clearance goodies and cool stuff to win. You can unsubscribe at any time. If you DON'T want to receive these emails, please tick this box. We'd like to send you the occasional brochure so you can get a regular fix of our lovely product! You can unsubscribe at any time. If you DON'T want to receive these brochures, please tick this box. We'd like to introduce you to other brands you might love who will post you the occasional brochure. You can opt out of this at any time. If you DON'T want to receive these brochures, please tick this box.",Misdirection,1
Football,Not Dark Pattern,0
Footwear Accessories,Not Dark Pattern,0
Infrared Thermal Vision,Not Dark Pattern,0
"Dog Collars, Leads & Tethers",Not Dark Pattern,0
"BERNARD in Philadelphia, United States purchased a",Social Proof,1
Only 498 left,Scarcity,1
" Household Cleaning Kitchen Bathroom Eco Laundry General Cleaning Kitchenware Cook & Bakeware Food Storage & Preservation Kitchen Textiles Appliances Kitchen Appliances Household Appliances Bed, Bath & Living ",Not Dark Pattern,0
Radio and GPS Pouches,Not Dark Pattern,0
5 left,Scarcity,1
 newsletter signup (privacy policy) ,Not Dark Pattern,0
 Moonstone Beads ,Not Dark Pattern,0
Limited Quantity Available,Scarcity,1
Diamond Nose Studs ,Not Dark Pattern,0
International Shipping Policy,Not Dark Pattern,0
Feeding Nightwear Users,Not Dark Pattern,0
Shop All Vape Kits,Not Dark Pattern,0
Cooper Remotes,Not Dark Pattern,0
View All New Arrivals,Not Dark Pattern,0
"To qualify, simply verify your status during checkout on the payment step. We verify through ID.me, our trusted technology partner for secure digital identity verification. ",Not Dark Pattern,0
FREE NECKLACE FOR MOM 01Days 01Hrs 35Mins 02Secs,Urgency,1
 Ireland EUR,Not Dark Pattern,0
Full HD 144Hz IPS Anti-Glare (1920 x 1080) FREE Upgrade (Limited time offer!),Urgency,1
Netherlands Antilles Islands,Not Dark Pattern,0
Only 1 left in stock,Scarcity,1
"No thanks, I don’t like saving money.",Misdirection,1
Subscribe & Save (15%): $ 20,Misdirection,1
00 HRS 57 MINS 56 SECS,Urgency,1
Limited Time Offer: 10% off your first order!,Urgency,1
Availability: Only 1 Left,Scarcity,1
"No thanks, I prefer to pay full price.",Misdirection,1
9 items left,Scarcity,1
Items in your cart are in VERY high-demand.,Scarcity,1
Football Talk,Not Dark Pattern,0
Games & GamesTravelWatches,Not Dark Pattern,0
 Food ,Not Dark Pattern,0
"Hurry, before it is gone! Limited time remaining!",Urgency,1
"Security is our top priority. Our subscription payments are powered by Stripe and ReCharge, processed in a fully PCI-compliant environment to the highest industry standards. Ketolent staff never know your credit card number.",Not Dark Pattern,0
Choose your payment day. View your schedule and select pay now.,Not Dark Pattern,0
Someone from purchased a HOLEES Original Ladies II - Navy About 9 hours ago,Social Proof,1
2 DAYS 13:06:13,Urgency,1
"For any other inquiries, Click here",Not Dark Pattern,0
LIMITED OFFER: Drop Off + 2 Free Pillows,Urgency,1
 Space Heaters & Workshop Heaters ,Not Dark Pattern,0
 Chargers ,Not Dark Pattern,0
"No thanks, I don't like saving money",Misdirection,1
13 people have added this to their cart,Social Proof,1
Someone in Canberra purchased\nADV.2 (Austracantha) about 41 minutes ago,Social Proof,1
Occasion: Anniversary,Not Dark Pattern,0
Printed ,Not Dark Pattern,0
Trending now! Added to basket 38 times today,Social Proof,1
"Like many websites, we share certain information, such as your IP address, device ID or similar online identifier, with certain third parties, such as social networks and advertising networks. This information is used to personalize advertising you see after you’ve visited our website. The California Consumer Privacy Act (“CCPA”) considers any sharing of that information in this manner to be a “sale.”For more information about the First and Third Party Cookies used please follow this link.",Not Dark Pattern,0
11 11 Hours: 00 22 Minutes: 3223 3223 Ticket Sale Ends Once The Timer Hits Zero!,Urgency,1
LIVE REMAINING STOCK,Scarcity,1
* Limited Time Offer *\nFREE\nTLPWR1 Test Leads!,Urgency,1
"I DON'T LIKE FREE GIFTS, NO THANKS",Misdirection,1
"Someone from Menlo Park, California just purchased Electric Skateboard Motor 6374 190KV.",Social Proof,1
PomeloFashion born in AsiaOn trend. Online. On the go.,Not Dark Pattern,0
Hurry! Only 2 left at this price!,Scarcity,1
"no thanks, I hate fun & games",Misdirection,1
ON SALE: Select Seasonal T-Shirts only $19.99! Limited time only! Save Now!,Urgency,1
Wait! YOUR CART QUALIFIES FOR 15% OFF YOUR ENTIRE ORDER. Offer Expires in: 2955,Urgency,1
Only 3 left In Stock,Scarcity,1
Nighty For Honeymoon,Not Dark Pattern,0
LESS THAN 8 LEFT IN STOCK!,Scarcity,1
'Keeper of Lost Things',Not Dark Pattern,0
Compare Products ,Not Dark Pattern,0
style to command,Not Dark Pattern,0
Use the left and right arrow keys to navigate the Menu. Use the enter key to activate the submenu on a navigation item. Use escape key to close the submenu.,Not Dark Pattern,0
Tickets sold in last 4 hours,Social Proof,1
 Jumpers + Sweaters ,Not Dark Pattern,0
Someone in city just added Radiance - Nebulizing Diffuser® to their cart,Social Proof,1
Shop All,Not Dark Pattern,0
 Gift Cards Collection ,Not Dark Pattern,0
Boys Red School Uniforms,Not Dark Pattern,0
 Colored Contact Lenses ,Not Dark Pattern,0
Tube Tops,Not Dark Pattern,0
A Ritual of Light,Not Dark Pattern,0
*,Not Dark Pattern,0
Sign up! Discount Ends in DAYS HRS MINS SECS,Urgency,1
I always order from them! Such good quality for whatever price you pay! Will always be back!,Not Dark Pattern,0
"Before you check out, can we tempt you?",Misdirection,1
Your shopping cart is empty.,Not Dark Pattern,0
"Jamie in Nashville, United States purchased",Social Proof,1
Women's Go-Tos hers,Not Dark Pattern,0
Cheaney,Not Dark Pattern,0
Tribeca Remotes,Not Dark Pattern,0
FAMILY SHADE PACK | PICK YOUR PACK,Not Dark Pattern,0
 VIP Points! ,Not Dark Pattern,0
 VUSE Alto Menthol Pods ,Not Dark Pattern,0
"Someone in Petaling Jaya, Malaysia just bought SNEAKERGUARD Midsole Paint Marker - BOOST White",Social Proof,1
89 currently viewing,Social Proof,1
"Location: Kansas City, MO",Not Dark Pattern,0
Your order has been reserved for,Urgency,1
"Someone in Tornado, United States just bought Fresh Melon Menthol 2 hours ago",Social Proof,1
Only 1 piece left.,Scarcity,1
Only 14 left,Scarcity,1
Swedish Hasbeens,Not Dark Pattern,0
HURRY! Only a few left in stock!,Scarcity,1
